window,cutoff_week,n_train,n_test,model,seed,hp,pr_auc,brier,cost_r2,cost_r5,cost_r10
cumulative,82,51479,4420,Dummy,7,const,0.33665158371040727,0.33665158371040727,0.6733031674208145,1.6832579185520362,3.3665158371040724
cumulative,82,51479,4420,Logistic Regression,7,C=0.1,0.7467795073192695,0.1524968679894118,0.4122171945701357,0.9409502262443439,1.8221719457013574
cumulative,82,51479,4420,Random Forest,7,depth=20,0.8104560615415886,0.13593732199413977,0.4809954751131222,1.191628959276018,2.3760180995475113
cumulative,82,51479,4420,XGBoost,7,depth=3,0.8096475365321102,0.12689056992530823,0.34751131221719456,0.8002262443438914,1.5547511312217195
cumulative,82,51479,4420,LightGBM,7,leaves=31,0.8295577518271549,0.12015762675204779,0.2850678733031674,0.6407239819004525,1.2334841628959277
cumulative,82,51479,4420,Dummy,123,const,0.33665158371040727,0.33665158371040727,0.6733031674208145,1.6832579185520362,3.3665158371040724
cumulative,82,51479,4420,Logistic Regression,123,C=0.1,0.7467795073192695,0.1524968679894118,0.4122171945701357,0.9409502262443439,1.8221719457013574
cumulative,82,51479,4420,Random Forest,123,depth=20,0.8123135679196147,0.13384567171600303,0.4635746606334842,1.1402714932126696,2.268099547511312
cumulative,82,51479,4420,XGBoost,123,depth=3,0.8096475365321102,0.12689056992530823,0.34751131221719456,0.8002262443438914,1.5547511312217195
cumulative,82,51479,4420,LightGBM,123,leaves=31,0.8295577518271549,0.12015762675204779,0.2850678733031674,0.6407239819004525,1.2334841628959277
cumulative,83,52585,4529,Dummy,42,const,0.35062927798631044,0.35062927798631044,0.7012585559726209,1.7531463899315523,3.5062927798631045
cumulative,83,52585,4529,Logistic Regression,42,C=0.1,0.7524770880084897,0.15505989391839436,0.4241554427025834,0.9772576727754472,1.8990947228968866
cumulative,83,52585,4529,Random Forest,42,depth=20,0.8017950510767059,0.14599526540111374,0.5301391035548686,1.3144181938617796,2.6215500110399645
cumulative,83,52585,4529,XGBoost,42,depth=9,0.8118809932197599,0.13921377062797546,0.3475380878781188,0.8026054316626187,1.5610510046367851
cumulative,83,52585,4529,LightGBM,42,leaves=63,0.8215288360406674,0.12880545675629845,0.3201589754912784,0.7315080591742107,1.417089865312431
cumulative,83,52585,4529,Dummy,7,const,0.35062927798631044,0.35062927798631044,0.7012585559726209,1.7531463899315523,3.5062927798631045
cumulative,83,52585,4529,Logistic Regression,7,C=0.1,0.7524770880084897,0.15505989391839436,0.4241554427025834,0.9772576727754472,1.8990947228968866
cumulative,83,52585,4529,Random Forest,7,depth=20,0.7991389309663126,0.1470349756407011,0.5310223007286377,1.317288584676529,2.627732391256348
cumulative,83,52585,4529,XGBoost,7,depth=9,0.8118809932197599,0.13921377062797546,0.3475380878781188,0.8026054316626187,1.5610510046367851
cumulative,83,52585,4529,LightGBM,7,leaves=63,0.8215288360406674,0.12880545675629845,0.3201589754912784,0.7315080591742107,1.417089865312431
cumulative,83,52585,4529,Dummy,123,const,0.35062927798631044,0.35062927798631044,0.7012585559726209,1.7531463899315523,3.5062927798631045
cumulative,83,52585,4529,Logistic Regression,123,C=0.1,0.7524770880084897,0.15505989391839436,0.4241554427025834,0.9772576727754472,1.8990947228968866
cumulative,83,52585,4529,Random Forest,123,depth=None,0.7881459043820465,0.15183299985953994,0.5341134908368294,1.3203797747847208,2.6308235813645395
cumulative,83,52585,4529,XGBoost,123,depth=9,0.8118809932197599,0.13921377062797546,0.3475380878781188,0.8026054316626187,1.5610510046367851
cumulative,83,52585,4529,LightGBM,123,leaves=63,0.8215288360406674,0.12880545675629845,0.3201589754912784,0.7315080591742107,1.417089865312431
cumulative,84,53615,4586,Dummy,42,const,0.3648059310946358,0.3648059310946358,0.7296118621892717,1.8240296554731792,3.6480593109463584
cumulative,84,53615,4586,Logistic Regression,42,C=0.1,0.7561955817285324,0.1585844062252043,0.4441779328390755,1.0303096380287833,2.0071958133449628
cumulative,84,53615,4586,Random Forest,42,depth=10,0.7747135895494,0.16886832267476404,0.6138246838203227,1.5329262974269515,3.0647623201046663
cumulative,84,53615,4586,XGBoost,42,depth=3,0.8132386609719943,0.13516966998577118,0.39031836022677713,0.9116877453118186,1.7806367204535543
cumulative,84,53615,4586,LightGBM,42,leaves=31,0.8220754170108092,0.13035587353900455,0.33013519406890535,0.75207152202355,1.455298735281291
cumulative,84,53615,4586,Dummy,7,const,0.3648059310946358,0.3648059310946358,0.7296118621892717,1.8240296554731792,3.6480593109463584
cumulative,84,53615,4586,Logistic Regression,7,C=0.1,0.7561955817285324,0.1585844062252043,0.4441779328390755,1.0303096380287833,2.0071958133449628
cumulative,84,53615,4586,Random Forest,7,depth=10,0.7724420318424017,0.16943602204342226,0.6046663759267336,1.5093763628434365,3.0172263410379414
cumulative,84,53615,4586,XGBoost,7,depth=3,0.8132386609719943,0.13516966998577118,0.39031836022677713,0.9116877453118186,1.7806367204535543
cumulative,84,53615,4586,LightGBM,7,leaves=31,0.8220754170108092,0.13035587353900455,0.33013519406890535,0.75207152202355,1.455298735281291
cumulative,84,53615,4586,Dummy,123,const,0.3648059310946358,0.3648059310946358,0.7296118621892717,1.8240296554731792,3.6480593109463584
cumulative,84,53615,4586,Logistic Regression,123,C=0.1,0.7561955817285324,0.1585844062252043,0.4441779328390755,1.0303096380287833,2.0071958133449628
cumulative,84,53615,4586,Random Forest,123,depth=20,0.7983269364089548,0.16053201605471273,0.5630178805058875,1.3996947230702137,2.794156127344091
cumulative,84,53615,4586,XGBoost,123,depth=3,0.8132386609719943,0.13516966998577118,0.39031836022677713,0.9116877453118186,1.7806367204535543
cumulative,84,53615,4586,LightGBM,123,leaves=31,0.8220754170108092,0.13035587353900455,0.33013519406890535,0.75207152202355,1.455298735281291
cumulative,85,54714,4623,Dummy,42,const,0.36577979666882976,0.36577979666882976,0.7315595933376595,1.828898983344149,3.657797966688298
cumulative,85,54714,4623,Logistic Regression,42,C=0.1,0.7602082854065201,0.15768782215673738,0.45489941596365996,1.0700843608046724,2.0953926022063594
cumulative,85,54714,4623,Random Forest,42,depth=10,0.8031218919668476,0.1554061447411919,0.6052346960847934,1.5117888816785636,3.0227125243348474
cumulative,85,54714,4623,XGBoost,42,depth=6,0.8207153792682444,0.1360340416431427,0.37226908933592906,0.8693489076357344,1.6978152714687433
cumulative,85,54714,4623,LightGBM,42,leaves=31,0.8341186124323056,0.12977528584240353,0.33592905040017307,0.7720095176292451,1.498810296344365
cumulative,85,54714,4623,Dummy,7,const,0.36577979666882976,0.36577979666882976,0.7315595933376595,1.828898983344149,3.657797966688298
cumulative,85,54714,4623,Logistic Regression,7,C=0.1,0.7602082854065201,0.15768782215673738,0.45489941596365996,1.0700843608046724,2.0953926022063594
cumulative,85,54714,4623,Random Forest,7,depth=10,0.7981032475368888,0.15853621794259196,0.5965823058619943,1.4895089768548562,2.9777200951762923
cumulative,85,54714,4623,XGBoost,7,depth=6,0.8207153792682444,0.1360340416431427,0.37226908933592906,0.8693489076357344,1.6978152714687433
cumulative,85,54714,4623,LightGBM,7,leaves=31,0.8341186124323056,0.12977528584240353,0.33592905040017307,0.7720095176292451,1.498810296344365
cumulative,85,54714,4623,Dummy,123,const,0.36577979666882976,0.36577979666882976,0.7315595933376595,1.828898983344149,3.657797966688298
cumulative,85,54714,4623,Logistic Regression,123,C=0.1,0.7602082854065201,0.15768782215673738,0.45489941596365996,1.0700843608046724,2.0953926022063594
cumulative,85,54714,4623,Random Forest,123,depth=10,0.7939739844752737,0.15841731806706238,0.600043261951114,1.498810296344365,2.99675535366645
cumulative,85,54714,4623,XGBoost,123,depth=6,0.8207153792682444,0.1360340416431427,0.37226908933592906,0.8693489076357344,1.6978152714687433
cumulative,85,54714,4623,LightGBM,123,leaves=31,0.8341186124323056,0.12977528584240353,0.33592905040017307,0.7720095176292451,1.498810296344365
cumulative,86,55899,4535,Dummy,42,const,0.375303197353914,0.375303197353914,0.750606394707828,1.87651598676957,3.75303197353914
cumulative,86,55899,4535,Logistic Regression,42,C=0.1,0.7966419417607835,0.1493425072154442,0.42359426681367146,1.0011025358324146,1.9636163175303198
cumulative,86,55899,4535,Random Forest,42,depth=20,0.843109942264248,0.13802519803953947,0.530760749724366,1.3192943770672547,2.6335170893054025
cumulative,86,55899,4535,XGBoost,42,depth=9,0.8492831142904291,0.1308436244726181,0.3173098125689085,0.7188533627342889,1.388092613009923
cumulative,86,55899,4535,LightGBM,42,leaves=31,0.859135413982059,0.12438974982634354,0.3089305402425579,0.6998897464167585,1.3514884233737596
cumulative,86,55899,4535,Dummy,7,const,0.375303197353914,0.375303197353914,0.750606394707828,1.87651598676957,3.75303197353914
cumulative,86,55899,4535,Logistic Regression,7,C=0.1,0.7966419417607835,0.1493425072154442,0.42359426681367146,1.0011025358324146,1.9636163175303198
cumulative,86,55899,4535,Random Forest,7,depth=20,0.8473781913890865,0.138062341964486,0.5289966923925028,1.3155457552370453,2.626460859977949
cumulative,86,55899,4535,XGBoost,7,depth=9,0.8492831142904291,0.1308436244726181,0.3173098125689085,0.7188533627342889,1.388092613009923
