window,cutoff_week,n_train,model,seed,hp,pr_auc,brier,cost_r2,cost_r5,cost_r10
sliding,31,2886,Random Forest,7,depth=20,0.5809792951102606,0.22170246342641253,0.7713028731535871,1.9201464841349818,3.8348858357706392
sliding,31,2886,XGBoost,7,depth=9,0.5844057636108538,0.3155527114868164,0.6925553616634306,1.7045493646619314,3.3912060363260994
sliding,31,2886,LightGBM,7,leaves=63,0.5344967536318672,0.30481162668616135,0.6917934475385258,1.6883771229139528,3.3493499152063313
sliding,31,2886,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,31,2886,Logistic Regression,123,C=1.0,0.533040989845512,0.3398590838652599,0.7566298817804212,1.8603485142674565,3.699879568412515
sliding,31,2886,Random Forest,123,depth=None,0.5851585268222417,0.2230819504992411,0.7675670361540541,1.908521149261435,3.810111337773736
sliding,31,2886,XGBoost,123,depth=9,0.5844057636108538,0.3155527114868164,0.6925553616634306,1.7045493646619314,3.3912060363260994
sliding,31,2886,LightGBM,123,leaves=63,0.5344967536318672,0.30481162668616135,0.6917934475385258,1.6883771229139528,3.3493499152063313
sliding,32,3738,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,32,3738,Logistic Regression,42,C=10.0,0.5255829503298332,0.31818435648694,0.7185341755351832,1.75368053678079,3.4789244721901342
sliding,32,3738,Random Forest,42,depth=None,0.5737324089381228,0.239746082646127,0.7721139430284858,1.9228746282596407,3.840809103644899
sliding,32,3738,XGBoost,42,depth=3,0.5525265110983164,0.30546852946281433,0.7252439354093445,1.7902524147762184,3.5652665470543417
sliding,32,3738,LightGBM,42,leaves=15,0.5474798620046701,0.30225465561410414,0.6984294737876963,1.7242853982844644,3.4340452724457444
sliding,32,3738,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,32,3738,Logistic Regression,7,C=10.0,0.5255829503298332,0.31818435648694,0.7185341755351832,1.75368053678079,3.4789244721901342
sliding,32,3738,Random Forest,7,depth=20,0.5931663373631973,0.2298528030246536,0.771007938653624,1.9210312876348712,3.837736869270283
sliding,32,3738,XGBoost,7,depth=3,0.5525265110983164,0.30546852946281433,0.7252439354093445,1.7902524147762184,3.5652665470543417
sliding,32,3738,LightGBM,7,leaves=15,0.5474798620046701,0.30225465561410414,0.6984294737876963,1.7242853982844644,3.4340452724457444
sliding,32,3738,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,32,3738,Logistic Regression,123,C=10.0,0.5255829503298332,0.31818435648694,0.7185341755351832,1.75368053678079,3.4789244721901342
sliding,32,3738,Random Forest,123,depth=None,0.5880468565680749,0.23854789639283405,0.7734657261533168,1.925848551134269,3.8464865927691894
sliding,32,3738,XGBoost,123,depth=3,0.5525265110983164,0.30546852946281433,0.7252439354093445,1.7902524147762184,3.5652665470543417
sliding,32,3738,LightGBM,123,leaves=15,0.5474798620046701,0.30225465561410414,0.6984294737876963,1.7242853982844644,3.4340452724457444
sliding,33,4906,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,33,4906,Logistic Regression,42,C=10.0,0.5259290883256587,0.31633114450710276,0.7266694521591663,1.776046403027994,3.525007987809374
sliding,33,4906,Random Forest,42,depth=10,0.5991195747758329,0.230988760046473,0.7752107552780987,1.9321650650084794,3.8604222478924473
sliding,33,4906,XGBoost,42,depth=9,0.5575463154742824,0.3179640769958496,0.7062698159117162,1.7420060461572493,3.468233096566471
sliding,33,4906,LightGBM,42,leaves=63,0.555207510264235,0.3106235886440265,0.6995109002875611,1.721385209034827,3.4245090569469365
sliding,33,4906,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,33,4906,Logistic Regression,7,C=10.0,0.5259290883256587,0.31633114450710276,0.7266694521591663,1.776046403027994,3.525007987809374
sliding,33,4906,Random Forest,7,depth=None,0.5938026547137316,0.23558543000871957,0.7720156315284981,1.9238823211345146,3.8436601371445427
sliding,33,4906,XGBoost,7,depth=9,0.5575463154742824,0.3179640769958496,0.7062698159117162,1.7420060461572493,3.468233096566471
sliding,33,4906,LightGBM,7,leaves=63,0.555207510264235,0.3106235886440265,0.6995109002875611,1.721385209034827,3.4245090569469365
sliding,33,4906,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,33,4906,Logistic Regression,123,C=10.0,0.5259290883256587,0.31633114450710276,0.7266694521591663,1.776046403027994,3.525007987809374
sliding,33,4906,Random Forest,123,depth=None,0.5914971447641302,0.23420113526400654,0.7691154422788605,1.91559957726055,3.826406468896699
sliding,33,4906,XGBoost,123,depth=9,0.5575463154742824,0.3179640769958496,0.7062698159117162,1.7420060461572493,3.468233096566471
sliding,33,4906,LightGBM,123,leaves=63,0.555207510264235,0.3106235886440265,0.6995109002875611,1.721385209034827,3.4245090569469365
sliding,34,5676,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,34,5676,Logistic Regression,42,C=10.0,0.5415213605439019,0.31042725960830975,0.7278983459090127,1.7881878732764764,3.555337085555583
sliding,34,5676,Random Forest,42,depth=10,0.6083820520968125,0.2344670802102716,0.7725317669034335,1.9296335438837957,3.858136505517733
sliding,34,5676,XGBoost,42,depth=6,0.5837897108608776,0.31486719846725464,0.7232285496595964,1.7888268980263966,3.564824145304397
sliding,34,5676,LightGBM,42,leaves=63,0.549988301221087,0.3076750163916713,0.6957750632880281,1.7135202890358099,3.4097623319487798
sliding,34,5676,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,34,5676,Logistic Regression,7,C=10.0,0.5415213605439019,0.31042725960830975,0.7278983459090127,1.7881878732764764,3.555337085555583
sliding,34,5676,Random Forest,7,depth=10,0.5985199507171675,0.23323927017730536,0.7735640376533045,1.9325091552584364,3.8640843512669893
sliding,34,5676,XGBoost,7,depth=6,0.5837897108608776,0.31486719846725464,0.7232285496595964,1.7888268980263966,3.564824145304397
sliding,34,5676,LightGBM,7,leaves=63,0.549988301221087,0.3076750163916713,0.6957750632880281,1.7135202890358099,3.4097623319487798
sliding,34,5676,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,34,5676,Logistic Regression,123,C=10.0,0.5415213605439019,0.31042725960830975,0.7278983459090127,1.7881878732764764,3.555337085555583
sliding,34,5676,Random Forest,123,depth=10,0.6431092221439657,0.22440893540962956,0.7685255732789343,1.9195811930100524,3.838007225895249
sliding,34,5676,XGBoost,123,depth=6,0.5837897108608776,0.31486719846725464,0.7232285496595964,1.7888268980263966,3.564824145304397
sliding,34,5676,LightGBM,123,leaves=63,0.549988301221087,0.3076750163916713,0.6957750632880281,1.7135202890358099,3.4097623319487798
sliding,35,6449,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,35,6449,Logistic Regression,42,C=0.1,0.6152889140912765,0.2884477127437649,0.7284390591589451,1.8096689360237914,3.6117187307985352
sliding,35,6449,Random Forest,42,depth=10,0.6222474448667419,0.23359434847519647,0.7737115049032861,1.9331727578833533,3.865608179516799
sliding,35,6449,XGBoost,42,depth=9,0.5899849043491459,0.3079043924808502,0.6873940079140758,1.6955538624130557,3.3758202865780222
sliding,35,6449,LightGBM,42,leaves=31,0.5618763712574223,0.29188578859614067,0.690687443163664,1.701206773662349,3.385405657826824
sliding,35,6449,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,35,6449,Logistic Regression,7,C=0.1,0.6152889140912765,0.2884477127437649,0.7284390591589451,1.8096689360237914,3.6117187307985352
sliding,35,6449,Random Forest,7,depth=10,0.6197494932550034,0.22852925931374027,0.7736131934032984,1.932926979133384,3.8651166220168602
sliding,35,6449,XGBoost,7,depth=9,0.5899849043491459,0.3079043924808502,0.6873940079140758,1.6955538624130557,3.3758202865780222
sliding,35,6449,LightGBM,7,leaves=31,0.5618763712574223,0.29188578859614067,0.690687443163664,1.701206773662349,3.385405657826824
sliding,35,6449,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,35,6449,Logistic Regression,123,C=0.1,0.6152889140912765,0.2884477127437649,0.7284390591589451,1.8096689360237914,3.6117187307985352
sliding,35,6449,Random Forest,123,depth=20,0.5949257706776749,0.24235380142237176,0.7701231351537347,1.9222110256347236,3.8423575097697054
sliding,35,6449,XGBoost,123,depth=9,0.5899849043491459,0.3079043924808502,0.6873940079140758,1.6955538624130557,3.3758202865780222
sliding,35,6449,LightGBM,123,leaves=31,0.5618763712574223,0.29188578859614067,0.690687443163664,1.701206773662349,3.385405657826824
sliding,36,7480,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,36,7480,Logistic Regression,42,C=0.1,0.649245433976654,0.2752743633740197,0.6927765625384029,1.7208444957848945,3.4342910511957134
sliding,36,7480,Random Forest,42,depth=10,0.653539009469367,0.23099804125645299,0.7653550274043306,1.9128714331358911,3.8253987760218253
sliding,36,7480,XGBoost,42,depth=6,0.6033636633963719,0.29103222489356995,0.6716887457910389,1.6588345171676457,3.30407746946199
sliding,36,7480,LightGBM,42,leaves=15,0.6042892607278394,0.28217249659089577,0.6742202669157225,1.6666011256666748,3.3205692235849287
sliding,36,7480,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,36,7480,Logistic Regression,7,C=0.1,0.649245433976654,0.2752743633740197,0.6927765625384029,1.7208444957848945,3.4342910511957134
sliding,36,7480,Random Forest,7,depth=None,0.6160715451485516,0.24660516558544412,0.7600216285299973,1.8970678595128665,3.7921449111509817
sliding,36,7480,XGBoost,7,depth=6,0.6033636633963719,0.29103222489356995,0.6716887457910389,1.6588345171676457,3.30407746946199
sliding,36,7480,LightGBM,7,leaves=15,0.6042892607278394,0.28217249659089577,0.6742202669157225,1.6666011256666748,3.3205692235849287
sliding,36,7480,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,36,7480,Logistic Regression,123,C=0.1,0.649245433976654,0.2752743633740197,0.6927765625384029,1.7208444957848945,3.4342910511957134
sliding,36,7480,Random Forest,123,depth=20,0.6359742627419456,0.2327313856585507,0.7575638410303045,1.8907021898886622,3.7792661046525917
sliding,36,7480,XGBoost,123,depth=6,0.6033636633963719,0.29103222489356995,0.6716887457910389,1.6588345171676457,3.30407746946199
sliding,36,7480,LightGBM,123,leaves=15,0.6042892607278394,0.28217249659089577,0.6742202669157225,1.6666011256666748,3.3205692235849287
sliding,37,8612,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,37,8612,Logistic Regression,42,C=0.1,0.6483592150751861,0.2562671410629422,0.6378204340452724,1.5751960085531005,3.137488632732814
sliding,37,8612,Random Forest,42,depth=10,0.6305879296719017,0.23157543048980825,0.77408017302824,1.9340575613832427,3.867353208641581
sliding,37,8612,XGBoost,42,depth=3,0.6444900568174239,0.27266979217529297,0.6532061837933493,1.6173470641728316,3.224248531471969
sliding,37,8612,LightGBM,42,leaves=31,0.6034590487258993,0.2839236311046964,0.6395163074200605,1.5726890653034138,3.127976995109003
sliding,37,8612,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,37,8612,Logistic Regression,7,C=0.1,0.6483592150751861,0.2562671410629422,0.6378204340452724,1.5751960085531005,3.137488632732814
sliding,37,8612,Random Forest,7,depth=10,0.6443184824214852,0.23055262176709876,0.7647160026544105,1.9106102686361737,3.820434045272446
sliding,37,8612,XGBoost,7,depth=3,0.6444900568174239,0.27266979217529297,0.6532061837933493,1.6173470641728316,3.224248531471969
sliding,37,8612,LightGBM,7,leaves=31,0.6034590487258993,0.2839236311046964,0.6395163074200605,1.5726890653034138,3.127976995109003
sliding,37,8612,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,37,8612,Logistic Regression,123,C=0.1,0.6483592150751861,0.2562671410629422,0.6378204340452724,1.5751960085531005,3.137488632732814
sliding,37,8612,Random Forest,123,depth=10,0.6233598273490374,0.23380346270012373,0.7737606606532799,1.9335905817583012,3.86664045026667
sliding,37,8612,XGBoost,123,depth=3,0.6444900568174239,0.27266979217529297,0.6532061837933493,1.6173470641728316,3.224248531471969
sliding,37,8612,LightGBM,123,leaves=31,0.6034590487258993,0.2839236311046964,0.6395163074200605,1.5726890653034138,3.127976995109003
sliding,38,9983,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,38,9983,Logistic Regression,42,C=10.0,0.5816162560020183,0.27106558463027924,0.7013788187873277,1.7155848305355519,3.405928183449259
sliding,38,9983,Random Forest,42,depth=None,0.6263543085191134,0.23939230053507096,0.7534347580308206,1.8794209452650723,3.756064590655492
sliding,38,9983,XGBoost,42,depth=6,0.6252751564365114,0.2840527296066284,0.6522230687934721,1.6112025954235998,3.209501806473812
sliding,38,9983,LightGBM,42,leaves=63,0.5867549212041121,0.3016988345516989,0.6942758129132155,1.7171823924103522,3.422026691572247
sliding,38,9983,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,38,9983,Logistic Regression,7,C=10.0,0.5816162560020183,0.27106558463027924,0.7013788187873277,1.7155848305355519,3.405928183449259
sliding,38,9983,Random Forest,7,depth=None,0.6252965986885958,0.24368267563438067,0.7659940521542508,1.9113721827610786,3.820335733772458
sliding,38,9983,XGBoost,7,depth=6,0.6252751564365114,0.2840527296066284,0.6522230687934721,1.6112025954235998,3.209501806473812
sliding,38,9983,LightGBM,7,leaves=63,0.5867549212041121,0.3016988345516989,0.6942758129132155,1.7171823924103522,3.422026691572247
sliding,38,9983,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,38,9983,Logistic Regression,123,C=10.0,0.5816162560020183,0.27106558463027924,0.7013788187873277,1.7155848305355519,3.405928183449259
sliding,38,9983,Random Forest,123,depth=None,0.6166177990412782,0.24346277120735177,0.76184039127977,1.900582495637427,3.7984860029001895
sliding,38,9983,XGBoost,123,depth=6,0.6252751564365114,0.2840527296066284,0.6522230687934721,1.6112025954235998,3.209501806473812
sliding,38,9983,LightGBM,123,leaves=63,0.5867549212041121,0.3016988345516989,0.6942758129132155,1.7171823924103522,3.422026691572247
sliding,39,11287,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,39,11287,Logistic Regression,42,C=1.0,0.5870330602328304,0.2632969727153208,0.6573844225428269,1.5993314818000837,3.1692432472288448
sliding,39,11287,Random Forest,42,depth=20,0.6184866536556017,0.24614467438434498,0.7606852311549144,1.8974365276378204,3.7920220217759972
sliding,39,11287,XGBoost,42,depth=9,0.6491700398069713,0.2792011499404907,0.608032049548996,1.4962272961879717,2.9765527072529308
sliding,39,11287,LightGBM,42,leaves=31,0.600109295179521,0.28808978148761694,0.6656917442917886,1.6445793496694276,3.276058691965493
sliding,39,11287,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,39,11287,Logistic Regression,7,C=1.0,0.5870330602328304,0.2632969727153208,0.6573844225428269,1.5993314818000837,3.1692432472288448
sliding,39,11287,Random Forest,7,depth=None,0.6153078226569779,0.24667654629490351,0.7457173052817854,1.85880010814265,3.713938112910758
sliding,39,11287,XGBoost,7,depth=9,0.6491700398069713,0.2792011499404907,0.608032049548996,1.4962272961879717,2.9765527072529308
sliding,39,11287,LightGBM,7,leaves=31,0.600109295179521,0.28808978148761694,0.6656917442917886,1.6445793496694276,3.276058691965493
sliding,39,11287,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,39,11287,Logistic Regression,123,C=1.0,0.5870330602328304,0.2632969727153208,0.6573844225428269,1.5993314818000837,3.1692432472288448
sliding,39,11287,Random Forest,123,depth=None,0.632115988203581,0.24099511353427405,0.7245803327844275,1.8071374148991077,3.6113992184235753
sliding,39,11287,XGBoost,123,depth=9,0.6491700398069713,0.2792011499404907,0.608032049548996,1.4962272961879717,2.9765527072529308
sliding,39,11287,LightGBM,123,leaves=31,0.600109295179521,0.28808978148761694,0.6656917442917886,1.6445793496694276,3.276058691965493
sliding,40,12315,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,40,12315,Logistic Regression,42,C=1.0,0.5965676289646882,0.26220910875123454,0.6377712782952786,1.5525843635559269,3.077272838990341
sliding,40,12315,Random Forest,42,depth=None,0.6357881840453039,0.24223084415813315,0.73799985253275,1.8402438125199696,3.6773170791653356
sliding,40,12315,XGBoost,42,depth=3,0.6513681018041644,0.269741415977478,0.638311991545211,1.5795217145525597,3.1482045862314743
sliding,40,12315,LightGBM,42,leaves=15,0.617255251213191,0.2777779828696893,0.6757686730405289,1.6731634182908546,3.335487993708064
sliding,40,12315,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,40,12315,Logistic Regression,7,C=1.0,0.5965676289646882,0.26220910875123454,0.6377712782952786,1.5525843635559269,3.077272838990341
sliding,40,12315,Random Forest,7,depth=20,0.6200684400975838,0.24492553093385735,0.7372870941578391,1.8385725170201785,3.674048221790744
sliding,40,12315,XGBoost,7,depth=3,0.6513681018041644,0.269741415977478,0.638311991545211,1.5795217145525597,3.1482045862314743
sliding,40,12315,LightGBM,7,leaves=15,0.617255251213191,0.2777779828696893,0.6757686730405289,1.6731634182908546,3.335487993708064
sliding,40,12315,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,40,12315,Logistic Regression,123,C=1.0,0.5965676289646882,0.26220910875123454,0.6377712782952786,1.5525843635559269,3.077272838990341
sliding,40,12315,Random Forest,123,depth=None,0.6355594335412128,0.23610773145723285,0.7296679529087915,1.817607589647799,3.630840317546145
sliding,40,12315,XGBoost,123,depth=3,0.6513681018041644,0.269741415977478,0.638311991545211,1.5795217145525597,3.1482045862314743
sliding,40,12315,LightGBM,123,leaves=15,0.617255251213191,0.2777779828696893,0.6757686730405289,1.6731634182908546,3.335487993708064
sliding,41,13716,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,41,13716,Logistic Regression,42,C=10.0,0.6391845286402075,0.2548110902368093,0.6415071152948116,1.5805785631774276,3.145697642981788
sliding,41,13716,Random Forest,42,depth=20,0.6241730588131148,0.2398151285397088,0.7258338044092708,1.8083171528989603,3.612456067048443
sliding,41,13716,XGBoost,42,depth=3,0.6432126118908041,0.2633066773414612,0.6443335709194583,1.590704647676162,3.1679897756040014
sliding,41,13716,LightGBM,42,leaves=15,0.6423022372906104,0.2667443903200575,0.6611694152923538,1.638656081795168,3.267800525966525
sliding,41,13716,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,41,13716,Logistic Regression,7,C=10.0,0.6391845286402075,0.2548110902368093,0.6415071152948116,1.5805785631774276,3.145697642981788
sliding,41,13716,Random Forest,7,depth=None,0.6170431520343392,0.24779596427906736,0.753975471280753,1.8803303266399587,3.7575884189053013
sliding,41,13716,XGBoost,7,depth=3,0.6432126118908041,0.2633066773414612,0.6443335709194583,1.590704647676162,3.1679897756040014
sliding,41,13716,LightGBM,7,leaves=15,0.6423022372906104,0.2667443903200575,0.6611694152923538,1.638656081795168,3.267800525966525
sliding,41,13716,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,41,13716,Logistic Regression,123,C=10.0,0.6391845286402075,0.2548110902368093,0.6415071152948116,1.5805785631774276,3.145697642981788
sliding,41,13716,Random Forest,123,depth=10,0.6497101462930124,0.23184549683801248,0.7552780986555903,1.8864256396391967,3.771671541278541
sliding,41,13716,XGBoost,123,depth=3,0.6432126118908041,0.2633066773414612,0.6443335709194583,1.590704647676162,3.1679897756040014
sliding,41,13716,LightGBM,123,leaves=15,0.6423022372906104,0.2667443903200575,0.6611694152923538,1.638656081795168,3.267800525966525
sliding,42,14938,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,42,14938,Logistic Regression,42,C=10.0,0.66564464220303,0.23884957875016297,0.5873620566765797,1.4417135694447858,2.865632757391796
sliding,42,14938,Random Forest,42,depth=20,0.62997228468935,0.24216932895521293,0.746847887531644,1.8635436380170571,3.724703222159412
sliding,42,14938,XGBoost,42,depth=3,0.6895910989174265,0.2488711029291153,0.6044191019244476,1.4955636935630545,2.9808046796273993
sliding,42,14938,LightGBM,42,leaves=15,0.656803423283127,0.2617799021073765,0.6511170644186104,1.6148155430481481,3.2209796740973777
sliding,42,14938,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,42,14938,Logistic Regression,7,C=10.0,0.66564464220303,0.23884957875016297,0.5873620566765797,1.4417135694447858,2.865632757391796
sliding,42,14938,Random Forest,7,depth=10,0.6565449652716111,0.2345911915339363,0.7620615921547423,1.9039742423870032,3.807161992774105
sliding,42,14938,XGBoost,7,depth=3,0.6895910989174265,0.2488711029291153,0.6044191019244476,1.4955636935630545,2.9808046796273993
sliding,42,14938,LightGBM,7,leaves=15,0.656803423283127,0.2617799021073765,0.6511170644186104,1.6148155430481481,3.2209796740973777
sliding,42,14938,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,42,14938,Logistic Regression,123,C=10.0,0.66564464220303,0.23884957875016297,0.5873620566765797,1.4417135694447858,2.865632757391796
sliding,42,14938,Random Forest,123,depth=20,0.6281364738345694,0.23974724858025487,0.7579325091552584,1.890775923513653,3.778848280777644
sliding,42,14938,XGBoost,123,depth=3,0.6895910989174265,0.2488711029291153,0.6044191019244476,1.4955636935630545,2.9808046796273993
sliding,42,14938,LightGBM,123,leaves=15,0.656803423283127,0.2617799021073765,0.6511170644186104,1.6148155430481481,3.2209796740973777
sliding,43,15870,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,43,15870,Logistic Regression,42,C=0.1,0.7005081311830478,0.23165031901936547,0.5694693636788163,1.4036915968245385,2.7940619854007425
sliding,43,15870,Random Forest,42,depth=20,0.640900071710705,0.23892228233885088,0.7402855949074643,1.8480595767689925,3.694349546538206
sliding,43,15870,XGBoost,42,depth=3,0.6692857436186994,0.2579054534435272,0.6323149900459606,1.567552289429056,3.126281121734215
sliding,43,15870,LightGBM,42,leaves=31,0.6479186406236861,0.2630795913489024,0.6269815911716273,1.5527072529309116,3.095583355863052
sliding,43,15870,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,43,15870,Logistic Regression,7,C=0.1,0.7005081311830478,0.23165031901936547,0.5694693636788163,1.4036915968245385,2.7940619854007425
sliding,43,15870,Random Forest,7,depth=10,0.665272093767239,0.23330028158737995,0.7410966647823629,1.851967458893504,3.7034187824120726
sliding,43,15870,XGBoost,7,depth=3,0.6692857436186994,0.2579054534435272,0.6323149900459606,1.567552289429056,3.126281121734215
sliding,43,15870,LightGBM,7,leaves=31,0.6479186406236861,0.2630795913489024,0.6269815911716273,1.5527072529309116,3.095583355863052
sliding,43,15870,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,43,15870,Logistic Regression,123,C=0.1,0.7005081311830478,0.23165031901936547,0.5694693636788163,1.4036915968245385,2.7940619854007425
sliding,43,15870,Random Forest,123,depth=None,0.6322976836863621,0.24263069348322291,0.7569248162803844,1.888441025388945,3.7743013739032123
sliding,43,15870,XGBoost,123,depth=3,0.6692857436186994,0.2579054534435272,0.6323149900459606,1.567552289429056,3.126281121734215
sliding,43,15870,LightGBM,123,leaves=31,0.6479186406236861,0.2630795913489024,0.6269815911716273,1.5527072529309116,3.095583355863052
sliding,44,16736,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,44,16736,Logistic Regression,42,C=0.1,0.7033234882683557,0.23998829506946381,0.6061395531742325,1.5015606950623048,2.9939292648757587
sliding,44,16736,Random Forest,42,depth=10,0.6801792619665445,0.2281971528898408,0.7255388699093076,1.8133310393983335,3.62631798854671
sliding,44,16736,XGBoost,42,depth=3,0.6697365807902306,0.2700870931148529,0.645783665544277,1.6062378646742204,3.206994863224126
sliding,44,16736,LightGBM,42,leaves=31,0.642889819231331,0.2706508713906383,0.6791849976651019,1.6843955071644505,3.3597463563300316
sliding,44,16736,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,44,16736,Logistic Regression,7,C=0.1,0.7033234882683557,0.23998829506946381,0.6061395531742325,1.5015606950623048,2.9939292648757587
sliding,44,16736,Random Forest,7,depth=20,0.6384917732858363,0.2467009560196527,0.752967778405879,1.8793226337650846,3.7565807260304274
sliding,44,16736,XGBoost,7,depth=3,0.6697365807902306,0.2700870931148529,0.645783665544277,1.6062378646742204,3.206994863224126
sliding,44,16736,LightGBM,7,leaves=31,0.642889819231331,0.2706508713906383,0.6791849976651019,1.6843955071644505,3.3597463563300316
sliding,44,16736,Dummy,123,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,44,16736,Logistic Regression,123,C=0.1,0.7033234882683557,0.23998829506946381,0.6061395531742325,1.5015606950623048,2.9939292648757587
sliding,44,16736,Random Forest,123,depth=10,0.6768989697846561,0.23161650780069384,0.7463317521567085,1.864944576891882,3.7292992847838375
sliding,44,16736,XGBoost,123,depth=3,0.6697365807902306,0.2700870931148529,0.645783665544277,1.6062378646742204,3.206994863224126
sliding,44,16736,LightGBM,123,leaves=31,0.642889819231331,0.2706508713906383,0.6791849976651019,1.6843955071644505,3.3597463563300316
sliding,45,17281,Dummy,42,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,45,17281,Logistic Regression,42,C=0.1,0.7018666428063056,0.24212576223380872,0.615872391673016,1.5264826603091897,3.0441664413694793
sliding,45,17281,Random Forest,42,depth=None,0.6548712438098692,0.23856372424213873,0.7229336151596333,1.8045321601494335,3.6071964017991003
sliding,45,17281,XGBoost,42,depth=6,0.6391454835208248,0.28748926520347595,0.6832895027895888,1.693071497038366,3.3760414874529947
sliding,45,17281,LightGBM,42,leaves=63,0.6436182153221336,0.2845326870149902,0.6605303905424337,1.6391230614201096,3.270110846216236
sliding,45,17281,Dummy,7,const,0.38697864182662767,0.38697864182662767,0.7739572836532553,1.9348932091331383,3.8697864182662767
sliding,45,17281,Logistic Regression,7,C=0.1,0.7018666428063056,0.24212576223380872,0.615872391673016,1.5264826603091897,3.0441664413694793
