window,cutoff_week,n_train,model,pr_auc,pr_auc_sd,brier,ci_low,ci_high
sliding,55,21083,Logistic Regression,0.716825604585825,0.0,0.3078092886832927,0.7095640937618454,0.7244232775077711
sliding,55,21083,Random Forest,0.7047326482487059,0.0052418203726100725,0.22332937923520105,,
sliding,55,21083,XGBoost,0.7066761946021604,0.0,0.24555659294128418,,
sliding,56,20762,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,56,20762,LightGBM,0.6898474865270129,0.0,0.25204968822761653,0.6569269080583731,0.6722155368030029
sliding,56,20762,Logistic Regression,0.7221751730598749,0.0,0.30951249143367,0.7189051722819503,0.7337538230138613
sliding,56,20762,Random Forest,0.7102083854435746,0.012420902755362812,0.22024390477033748,,
sliding,56,20762,XGBoost,0.7144496848431876,0.0,0.22850626707077026,,
sliding,57,20756,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,57,20756,LightGBM,0.7058846309187978,0.0,0.2267484927057822,0.6915332598488992,0.7066563573369684
sliding,57,20756,Logistic Regression,0.7290357500175048,0.0,0.2865789238204606,0.7259419438843497,0.7401998620267071
sliding,57,20756,Random Forest,0.7220292874085462,0.007007496113943254,0.21462828120318056,,
sliding,57,20756,XGBoost,0.7205043282233058,0.0,0.22129711508750916,,
sliding,58,20473,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,58,20473,LightGBM,0.7190511159286158,0.0,0.22558803246306106,0.6851435046950997,0.6995399534696487
sliding,58,20473,Logistic Regression,0.7327019470781778,0.0,0.27226623419739776,0.7292485874983367,0.7437757648222961
sliding,58,20473,Random Forest,0.721531523836283,0.010084605990008204,0.21260439469087986,,
sliding,58,20473,XGBoost,0.7296394458619245,0.0,0.21122407913208008,,
sliding,59,20001,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,59,20001,LightGBM,0.7426236665827696,0.0,0.20198206970405694,0.6949881921931095,0.710229254276519
sliding,59,20001,Logistic Regression,0.7460812701206674,0.0,0.18068479348067015,0.7332463397475465,0.7478144957184917
sliding,59,20001,Random Forest,0.7220483007678945,0.013063950302228754,0.21008662099225725,,
sliding,59,20001,XGBoost,0.7044828522676099,0.0,0.24803324043750763,,
sliding,60,20180,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,60,20180,LightGBM,0.7266122931818014,0.0,0.2307529976084511,0.7109463307739993,0.725806127483623
sliding,60,20180,Logistic Regression,0.7473883088955495,0.0,0.18035982885652554,0.7357435426033156,0.7496141921319305
sliding,60,20180,Random Forest,0.7384831800377806,0.009698667820788983,0.20239719031176232,,
sliding,60,20180,XGBoost,0.7290568573976349,0.0,0.21944989264011383,,
sliding,61,20400,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,61,20400,LightGBM,0.7488350127794815,0.0,0.19756977173710136,0.7251496973023603,0.73844619013036
sliding,61,20400,Logistic Regression,0.746603654812121,0.0,0.18923288621764753,0.7401787908086868,0.753636973482049
sliding,61,20400,Random Forest,0.7271188609917538,0.006815655280396628,0.20718714634326096,,
sliding,61,20400,XGBoost,0.7131267039454747,0.0,0.2066057026386261,,
sliding,62,20365,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,62,20365,LightGBM,0.7333521390805492,0.0,0.21606608341091563,0.7037272281911846,0.7182589348749884
sliding,62,20365,Logistic Regression,0.7475500512512654,0.0,0.1906669512778526,0.7430426973291026,0.7567722636857075
sliding,62,20365,Random Forest,0.732987651485944,0.021550160838747872,0.20256973179377902,,
sliding,62,20365,XGBoost,0.7392092152501141,0.0,0.21065886318683624,,
sliding,63,20260,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,63,20260,LightGBM,0.7500674026624106,0.0,0.20669624743384651,0.7264240084623629,0.7403210743876086
sliding,63,20260,Logistic Regression,0.7402417602985643,0.0,0.21376462899223,0.7405007600287355,0.7541221964940148
sliding,63,20260,Random Forest,0.7443962044622071,0.01830820929015988,0.19868809849336308,,
sliding,63,20260,XGBoost,0.7357850459837522,0.0,0.2172253131866455,,
sliding,64,19788,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,64,19788,LightGBM,0.7790996949940946,0.0,0.18419598177307403,0.7242556079722365,0.7372573520218049
sliding,64,19788,Logistic Regression,0.7360585327037489,0.0,0.2459619920153482,0.7412834380740964,0.7554102537318523
sliding,64,19788,Random Forest,0.7525863991071401,0.004241346562538352,0.19643920008477636,,
sliding,64,19788,XGBoost,0.710452090925072,0.0,0.24916449189186096,,
sliding,65,19534,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,65,19534,LightGBM,0.7757558802501983,0.0,0.187874937182984,0.7325652586789284,0.7460361573840548
sliding,65,19534,Logistic Regression,0.7517015616452092,0.0,0.17731179435458308,0.7449034889999611,0.7588001097877864
sliding,65,19534,Random Forest,0.7260143081182907,0.005811937006646447,0.20142727791805193,,
sliding,65,19534,XGBoost,0.7616409714809972,0.0,0.18501406908035278,,
sliding,66,19847,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,66,19847,LightGBM,0.7868196713001536,0.0,0.18159126759284616,0.736415801961011,0.7493087043576542
sliding,66,19847,Logistic Regression,0.7326118969712939,0.0,0.25443528313936026,0.7421532329546245,0.7565619077502606
sliding,66,19847,Random Forest,0.7684119948068951,0.004227537021692869,0.18706763275394933,,
sliding,66,19847,XGBoost,0.7813070761220838,0.0,0.18231342732906342,,
sliding,67,19449,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,67,19449,LightGBM,0.781384526299313,0.0,0.18674957310990217,0.7610743973064705,0.7733991303010889
sliding,67,19449,Logistic Regression,0.7507273124818186,0.0,0.17707336880817706,0.7508710190853221,0.7663046307242644
sliding,67,19449,Random Forest,0.7769998745573679,0.0022027820205200257,0.18235178127385454,,
sliding,67,19449,XGBoost,0.775364804234941,0.0,0.19665785133838654,,
sliding,68,19497,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,68,19497,LightGBM,0.7930504891110841,0.0,0.17864400998651417,0.7646169524602999,0.7765445503669138
sliding,68,19497,Logistic Regression,0.7620283996290197,0.0,0.16620134313283222,0.7558489354203692,0.7696593222109022
sliding,68,19497,Random Forest,0.7810107771510343,0.0026758634598742772,0.17993627629581574,,
sliding,68,19497,XGBoost,0.7940122021564595,0.0,0.16976450383663177,,
sliding,69,19741,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,69,19741,LightGBM,0.7732522846517936,0.0,0.1810636446302655,0.7643452083105315,0.7763567538380537
sliding,69,19741,Logistic Regression,0.7661060040215792,0.0,0.16457691206664388,0.7569781577478456,0.7704760914472341
sliding,69,19741,Random Forest,0.7677282497252076,0.019413015610933188,0.17792704494317166,,
sliding,69,19741,XGBoost,0.7909456444442879,0.0,0.1649700403213501,,
sliding,70,20214,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,70,20214,LightGBM,0.8054204659228604,0.0,0.15839735547832245,0.7456341946178154,0.758147289296771
sliding,70,20214,Logistic Regression,0.7741532913191348,0.0,0.1613085140298678,0.7579753423137774,0.7717981228488188
sliding,70,20214,Random Forest,0.770846469894797,0.011347349986265286,0.174666231548768,,
sliding,70,20214,XGBoost,0.8023579403093674,0.0,0.15454961359500885,,
sliding,71,21106,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,71,21106,LightGBM,0.8009096709797691,0.0,0.15712403209990983,0.7611623970466079,0.7733583246597984
sliding,71,21106,Logistic Regression,0.7703650198804152,0.0,0.16695995335935898,0.7579651148182827,0.7720005213420522
sliding,71,21106,Random Forest,0.7955233223216599,0.0017508980744329822,0.16600514048239304,,
sliding,71,21106,XGBoost,0.7956811692665507,0.0,0.1592152714729309,,
sliding,72,21814,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,72,21814,LightGBM,0.7993764081810486,0.0,0.158968740182456,0.7771104384066696,0.7886874970921867
sliding,72,21814,Logistic Regression,0.7780692498200851,0.0,0.16189135356159423,0.7620051991139463,0.7756031498852265
sliding,72,21814,Random Forest,0.7965426982346501,0.002050045713013775,0.16552573648207491,,
sliding,72,21814,XGBoost,0.8024700067331079,0.0,0.1522189825773239,,
sliding,73,22393,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,73,22393,LightGBM,0.8014090732904023,0.0,0.15968261628974156,0.7718308074611304,0.7834813020160841
sliding,73,22393,Logistic Regression,0.7823362976733351,0.0,0.15906580517765528,0.7625986037853141,0.7757874931803203
sliding,73,22393,Random Forest,0.7981260460171834,0.0029981264872807425,0.16502132619002818,,
sliding,73,22393,XGBoost,0.7946011186297358,0.0,0.16138465702533722,,
sliding,74,23231,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,74,23231,LightGBM,0.8034207461864075,0.0,0.1577641017579376,0.7705730727187565,0.7820876871597484
sliding,74,23231,Logistic Regression,0.7844677591766104,0.0,0.15922390575756143,0.7635742792188882,0.7773152881141981
sliding,74,23231,Random Forest,0.7974025856001145,0.000613001177863788,0.1639346129379973,,
sliding,74,23231,XGBoost,0.7968577356481568,0.0,0.1600816547870636,,
sliding,75,23446,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,75,23446,LightGBM,0.7939548127830354,0.0,0.1658097626120222,0.7794581757759498,0.7911295208327979
sliding,75,23446,Logistic Regression,0.7855917833984329,0.0,0.1576349318700468,0.7645402904311813,0.7779652369617713
sliding,75,23446,Random Forest,0.7737770009673829,0.01785433467821092,0.16798698059174255,,
sliding,75,23446,XGBoost,0.8020589338001413,0.0,0.1589743047952652,,
sliding,76,24156,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,76,24156,LightGBM,0.7991198509948139,0.0,0.16256767637025912,0.7790632500573486,0.7901111214691326
sliding,76,24156,Logistic Regression,0.787100767568627,0.0,0.15698858015677836,0.7665944053306062,0.7799600270246506
sliding,76,24156,Random Forest,0.7979430321854597,0.0017919649933137547,0.1633752749687177,,
sliding,76,24156,XGBoost,0.7980745153650076,0.0,0.16209417581558228,,
sliding,77,25044,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,77,25044,LightGBM,0.7902212092323074,0.0,0.16938833720505472,0.7786775375568616,0.790159574072215
sliding,77,25044,Logistic Regression,0.7859274280900572,0.0,0.1576332929200551,0.7664476396343216,0.7799205281290694
sliding,77,25044,Random Forest,0.7702641392982335,0.00496642365985713,0.16638536220826272,,
sliding,77,25044,XGBoost,0.7898398419001192,0.0,0.1708158403635025,,
sliding,78,26022,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,78,26022,LightGBM,0.7926716909612722,0.0,0.1683435075964229,0.7913126525394412,0.8019457273323819
sliding,78,26022,Logistic Regression,0.7873966432542027,0.0,0.15881710939264693,0.7670337949049383,0.7810559855752996
sliding,78,26022,Random Forest,0.7848642652618766,0.010790966868186322,0.16312864778440814,,
sliding,78,26022,XGBoost,0.7843434192302351,0.0,0.1812898963689804,,
sliding,79,26342,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,79,26342,LightGBM,0.7993377963872682,0.0,0.16212541425925206,0.7878565498542023,0.7991238115927527
sliding,79,26342,Logistic Regression,0.7885994232833436,0.0,0.15739988359477505,0.7696859222889726,0.7828267377202945
sliding,79,26342,Random Forest,0.7961767908049976,0.0017618796136201634,0.1612602642888017,,
sliding,79,26342,XGBoost,0.7950244779663787,0.0,0.16262070834636688,,
sliding,80,27241,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,80,27241,LightGBM,0.8052403749964863,0.0,0.15944310078075222,0.7880311481903423,0.798874797759291
sliding,80,27241,Logistic Regression,0.789377358990566,0.0,0.15722664944834797,0.7711810028862857,0.7844002733981854
sliding,80,27241,Random Forest,0.7966280459510654,0.0019058807757480452,0.16050666839023686,,
sliding,80,27241,XGBoost,0.7983576425471083,0.0,0.16137650609016418,,
sliding,81,27858,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,81,27858,LightGBM,0.796618359190966,0.0,0.1655702154272685,0.787179577780506,0.7984449335545658
sliding,81,27858,Logistic Regression,0.7905515371721196,0.0,0.15703777899544105,0.7713237008389835,0.7847219142967022
sliding,81,27858,Random Forest,0.7886243525545372,0.016665581122033757,0.1621435568016979,,
sliding,81,27858,XGBoost,0.7925075239839937,0.0,0.1683719903230667,,
sliding,82,28410,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,82,28410,LightGBM,0.7957097246493262,0.0,0.16609877590991076,0.7878220388800764,0.7992574298347646
sliding,82,28410,Logistic Regression,0.7893587963013081,0.0,0.15707920582118157,0.7732275937406887,0.7860700429313285
sliding,82,28410,Random Forest,0.775025753828856,0.0006469799879688963,0.1642436932614605,,
sliding,82,28410,XGBoost,0.8034269501975312,0.0,0.16033683717250824,,
sliding,83,28943,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,83,28943,LightGBM,0.8019020085512739,0.0,0.16218937485874182,0.7849581447435824,0.7962181845838009
sliding,83,28943,Logistic Regression,0.7892949277317683,0.0,0.15690215201129554,0.7738537621669842,0.787011448081574
sliding,83,28943,Random Forest,0.7777641592998966,0.0013501730442041667,0.16423202978258353,,
sliding,83,28943,XGBoost,0.8039918844962298,0.0,0.1589508205652237,,
sliding,84,29404,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,84,29404,LightGBM,0.8020415586636208,0.0,0.16205239782090833,0.7935137944952152,0.8043476316527159
sliding,84,29404,Logistic Regression,0.7900186145037508,0.0,0.15673029402538094,0.7739605635260647,0.787112423718486
sliding,84,29404,Random Forest,0.7861907443399807,0.0164156179380076,0.1626960468560413,,
sliding,84,29404,XGBoost,0.7905548502710292,0.0,0.1707756221294403,,
sliding,85,29807,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,85,29807,LightGBM,0.8104155127569809,0.0,0.15663680514375455,0.7952952162728822,0.8063889442172282
sliding,85,29807,Logistic Regression,0.7910029039291335,0.0,0.1565221104158999,0.7750121178024982,0.7882407098003709
sliding,85,29807,Random Forest,0.782091242046286,0.003361548126320645,0.16235827161873567,,
sliding,85,29807,XGBoost,0.7851384302159367,0.0,0.180113285779953,,
sliding,86,30043,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,86,30043,LightGBM,0.7991434913146568,0.0,0.16482560837890123,0.7974782413741918,0.8084366131573387
sliding,86,30043,Logistic Regression,0.787714247018784,0.0,0.1565951207837217,0.7760189263316288,0.7885421421519182
sliding,86,30043,Random Forest,0.804461797615302,0.004330494065774097,0.15777548527036536,,
sliding,86,30043,XGBoost,0.8104471263999371,0.0,0.15535849332809448,,
sliding,87,30265,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,87,30265,LightGBM,0.797517744702389,0.0,0.1641561177607207,0.8007081669870532,0.8109214485682811
sliding,87,30265,Logistic Regression,0.7886372935088382,0.0,0.15683464193794758,0.7746902090118065,0.7879793225715034
sliding,87,30265,Random Forest,0.78188602967007,0.003116450489749398,0.16160304319534027,,
sliding,87,30265,XGBoost,0.7958824832406995,0.0,0.16543222963809967,,
sliding,88,30356,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,88,30356,LightGBM,0.8141419180991245,0.0,0.1532876503145081,0.8004119949564008,0.8111804480494454
sliding,88,30356,Logistic Regression,0.7881729074325539,0.0,0.15686134016609013,0.7755392632525901,0.789035730605412
sliding,88,30356,Random Forest,0.7999953797841229,0.0020554306486640374,0.1589121039507647,,
sliding,88,30356,XGBoost,0.8112702503274848,0.0,0.15383665263652802,,
sliding,89,30465,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,89,30465,LightGBM,0.8037421285183343,0.0,0.16245824599870953,0.8006979648746915,0.8110805435530051
sliding,89,30465,Logistic Regression,0.7901469038511969,0.0,0.15599628748248942,0.7758366085951668,0.7877705006935214
sliding,89,30465,Random Forest,0.7808999145726307,0.0015130104899384938,0.16150829660998953,,
sliding,89,30465,XGBoost,0.818791406807767,0.0,0.14917902648448944,,
sliding,90,30663,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,90,30663,LightGBM,0.8079013873727412,0.0,0.1595996862570893,0.805031569239423,0.8159998912292219
sliding,90,30663,Logistic Regression,0.7895926314771525,0.0,0.15652907249669315,0.7748818924815696,0.7885951683270975
sliding,90,30663,Random Forest,0.7928452656692926,0.010706447892603922,0.15891795390686456,,
sliding,90,30663,XGBoost,0.7936734207526035,0.0,0.17559005320072174,,
sliding,91,30903,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,91,30903,LightGBM,0.8038467408254966,0.0,0.16196482942172996,0.7968797495083583,0.8083006602185684
sliding,91,30903,Logistic Regression,0.7896043872062011,0.0,0.15645048151696206,0.7759568514211221,0.7890654550132721
sliding,91,30903,Random Forest,0.8053056965299296,0.003036760273121561,0.15642849172166537,,
sliding,91,30903,XGBoost,0.7949274814743958,0.0,0.1761385053396225,,
sliding,92,30839,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,92,30839,LightGBM,0.8079657687182825,0.0,0.15838876711406352,0.8014884105088067,0.8122495251342605
sliding,92,30839,Logistic Regression,0.7902019654574589,0.0,0.15617409372320876,0.7758131777020345,0.7889309517027367
sliding,92,30839,Random Forest,0.8066015509705323,0.0038547748924403443,0.156401859957233,,
sliding,92,30839,XGBoost,0.7989923259266388,0.0,0.16289901733398438,,
sliding,93,31205,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,93,31205,LightGBM,0.8097505595751316,0.0,0.15656141010983757,0.8045026817522924,0.814999050312694
sliding,93,31205,Logistic Regression,0.7891818124932314,0.0,0.15627914873347976,0.7757263865636943,0.7889140909252355
sliding,93,31205,Random Forest,0.8008009906878121,0.016061538933149787,0.15635149631660333,,
sliding,93,31205,XGBoost,0.8180755020089184,0.0,0.1493845134973526,,
sliding,94,31233,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,94,31233,LightGBM,0.8042959896042037,0.0,0.16121678769285122,0.8045778697044325,0.8151029892343603
sliding,94,31233,Logistic Regression,0.7883142248769816,0.0,0.15611262831923867,0.7758920177694983,0.7897962473430827
sliding,94,31233,Random Forest,0.7941922574958061,0.01155260699669094,0.15754393786873697,,
sliding,94,31233,XGBoost,0.8126502298671032,0.0,0.15266232192516327,,
sliding,95,31591,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,95,31591,LightGBM,0.8111041026181821,0.0,0.1556413143239592,0.8064860166929588,0.8169320991440466
sliding,95,31591,Logistic Regression,0.7840245733452759,0.0,0.15750191452650483,0.774116101065302,0.7883614295019509
sliding,95,31591,Random Forest,0.8057146697568148,0.0004041543111322907,0.15532465871618717,,
sliding,95,31591,XGBoost,0.8163213124251195,0.0,0.15063464641571045,,
sliding,96,31672,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,96,31672,LightGBM,0.8067430418581475,0.0,0.15672350711167624,0.8101655192304584,0.8208937537531892
sliding,96,31672,Logistic Regression,0.7813509580042503,0.0,0.15777964039096207,0.7723149616332384,0.7864189085516797
sliding,96,31672,Random Forest,0.8069259128057951,0.0013624851490473104,0.1551271096556696,,
sliding,96,31672,XGBoost,0.8121297280546106,0.0,0.15339285135269165,,
sliding,97,31641,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,97,31641,LightGBM,0.804750672657217,0.0,0.1605823858654265,0.811887466876758,0.8225056207816634
sliding,97,31641,Logistic Regression,0.7805921795009491,0.0,0.15782812000339713,0.7734005392856901,0.7861881260998344
sliding,97,31641,Random Forest,0.8090722886383733,0.00422366497022915,0.1543622926248156,,
sliding,97,31641,XGBoost,0.8162502081564141,0.0,0.1528698354959488,,
sliding,98,31908,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,98,31908,LightGBM,0.8121118211236281,0.0,0.15487465124628855,0.811710076986837,0.8224215573336908
sliding,98,31908,Logistic Regression,0.7820582903191742,0.0,0.15651437407750599,0.7729347332334289,0.7858438565625749
sliding,98,31908,Random Forest,0.8000459230615068,0.015591884025483156,0.15613729625975786,,
sliding,98,31908,XGBoost,0.8131188816698014,0.0,0.1534148007631302,,
sliding,99,31798,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,99,31798,LightGBM,0.8059603199418608,0.0,0.1577825216794755,0.8135243285017179,0.8238572236404669
sliding,99,31798,Logistic Regression,0.7844662583399473,0.0,0.1560958968518045,0.7734816296675081,0.7864172167210318
sliding,99,31798,Random Forest,0.8069464768105225,0.00027798823413320545,0.15554059249053473,,
sliding,99,31798,XGBoost,0.8118030352047962,0.0,0.15462079644203186,,
sliding,100,31347,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,100,31347,LightGBM,0.8077724667359831,0.0,0.15589462906238263,0.811937406376233,0.8225218349743908
sliding,100,31347,Logistic Regression,0.7833967941143066,0.0,0.15646195844250063,0.7731468284601604,0.7863693225256787
sliding,100,31347,Random Forest,0.8092354872274768,0.001370175136189392,0.15451233665804862,,
sliding,100,31347,XGBoost,0.8120062643439331,0.0,0.15503047406673431,,
sliding,101,31177,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,101,31177,LightGBM,0.8106323913457553,0.0,0.15681030322809425,0.8122817835528395,0.8229433439949224
sliding,101,31177,Logistic Regression,0.7876523937428277,0.0,0.1554054719309646,0.7734753209167364,0.786803944480489
sliding,101,31177,Random Forest,0.8087518056324153,0.003759662002039688,0.1539409373400956,,
sliding,101,31177,XGBoost,0.8184416170733527,0.0,0.14952053129673004,,
sliding,102,30797,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,102,30797,LightGBM,0.8045750686885572,0.0,0.1598805987076876,0.8132333083671138,0.8234825905174606
sliding,102,30797,Logistic Regression,0.7856595065602437,0.0,0.1563031261704293,0.7734150543823763,0.7870326425755142
sliding,102,30797,Random Forest,0.8128110427091539,0.00026209611762313825,0.15281370306145584,,
sliding,102,30797,XGBoost,0.7960590607865186,0.0,0.1746646612882614,,
sliding,103,30492,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,103,30492,LightGBM,0.8148857569678257,0.0,0.15082283884510034,0.8130057946240106,0.8234678483864712
sliding,103,30492,Logistic Regression,0.7873333828231989,0.0,0.15621753349544729,0.7740837052570814,0.7873804103643309
sliding,103,30492,Random Forest,0.8121989229027701,0.002519299246458713,0.15312772600759497,,
sliding,103,30492,XGBoost,0.8209358239019678,0.0,0.14646193385124207,,
sliding,104,29642,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,104,29642,LightGBM,0.808150582154577,0.0,0.15095376726302687,0.8145968738687647,0.8250213640885959
sliding,104,29642,Logistic Regression,0.7739086495315691,0.0,0.1669004734379377,0.7741526562264294,0.7879733925937936
sliding,104,29642,Random Forest,0.8091439387356439,0.001381635827853585,0.1540350667432322,,
sliding,104,29642,XGBoost,0.8120203269186358,0.0,0.14868268370628357,,
sliding,105,29288,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,105,29288,LightGBM,0.8101118942877829,0.0,0.1501572753166495,0.8142487013078661,0.8250740244214553
sliding,105,29288,Logistic Regression,0.769828763862544,0.0,0.1678216505484931,0.775008323947769,0.7881884846827437
sliding,105,29288,Random Forest,0.8079314932323779,0.003534828281176023,0.1540123853844886,,
sliding,105,29288,XGBoost,0.8106883663204943,0.0,0.14654068648815155,,
sliding,106,29239,Dummy,0.38697864182662767,0.0,0.38697864182662767,,
sliding,106,29239,LightGBM,0.8107069258738239,0.0,0.15051500748383514,0.8148219309821265,0.8252476144744016
sliding,106,29239,Logistic Regression,0.758572524380893,0.0,0.17899538617518837,0.7750910732905882,0.7882818846075184
sliding,106,29239,Random Forest,0.8067351425268466,0.001027271453808312,0.15509149641959433,,
sliding,106,29239,XGBoost,0.7810138129715746,0.0,0.17278525233268738,,
